id,code,name,supplier,image_path,image_count,has_y_source,y_file_count,y_paths,review_status
546,N9312-0H,Gạch 300X600 Xanh Lá Họa Tiết Lông Vũ,Innomat,https://sbphnbtbetilifomsysa.supabase.co/storage/v1/object/public/crm-images/crm/8511c4e79d42101926f6b3e1ef54616db561fc9daaf6ccf04d7bc7385e6e0950.webp,2,yes,1,GẠCH 30X60\BỘ CERAMIC 300X600 LÔNG VŨ (4 màu)\N9312-0H.jpg,
544,N9316-0H,Gạch 300X600 Hồng Nhạt Họa Tiết Lông Vũ,Innomat,https://sbphnbtbetilifomsysa.supabase.co/storage/v1/object/public/crm-images/crm/8bff1d2757e6c845f9e092f0db3106f7ef9630e08770fc99591ff061aa99e4bb.webp,5,yes,4,GẠCH 30X60\Innomat chụp 2024\N9316-0H khác.JPG || GẠCH 30X60\Innomat chụp 2024\N9316-0H nghiêng.JPG || GẠCH 30X60\Innomat chụp 2024\N9316-0H.JPG || GẠCH 30X60\BỘ CERAMIC 300X600 LÔNG VŨ (4 màu)\N9316-0H.jpg,
548,NHC802-5,Gạch 300X600 Xám Loang,Innomat,https://sbphnbtbetilifomsysa.supabase.co/storage/v1/object/public/crm-images/crm/c753701aac8c553918d1ee908b3cce5298eea61d5e252e759b87e6b9791b8dcf.webp,1,no,0,,
551,NHC804,Gạch 300X600 Xanh Biển Loang,Innomat,https://sbphnbtbetilifomsysa.supabase.co/storage/v1/object/public/crm-images/crm/6a863103c8d294f1cfa325829ae6aa2237710b3b600321c2dac6847625ef86a0.webp,1,no,0,,
552,NHC806-1,Gạch 300X600 Giả Thẻ Xanh Mint Loang Bóng,Innomat,https://sbphnbtbetilifomsysa.supabase.co/storage/v1/object/public/crm-images/crm/83ebca50e0dac362d7561909fb126281e7c57557070fe759a686b12b321cacee.webp,1,no,0,,
554,NHC806B,Gạch 300X600 Giả Thẻ Xanh Táo Loang Bóng,Innomat,https://sbphnbtbetilifomsysa.supabase.co/storage/v1/object/public/crm-images/crm/81091347eebfec8f78ac1395797c3487f3b1293daaac4fe59f56758841575548.webp,1,yes,1,GẠCH 30X60\BỘ CERAMIC 300X600 LOANG (12 MÀU)\NHC 806B.jpg,
553,NHC806D,Gạch 300X600 Giả Thẻ Xanh Rêu Loang Bóng,Innomat,https://sbphnbtbetilifomsysa.supabase.co/storage/v1/object/public/crm-images/crm/0cc4c1d9e4d5384f0c6406397c36bdb58525e8af6cd064e45e2e39e3246cb59b.webp,1,yes,1,GẠCH 30X60\BỘ CERAMIC 300X600 LOANG (12 MÀU)\NHC 806D.jpg,
550,NHC809,Gạch 300X600 Cam Loang,Innomat,https://sbphnbtbetilifomsysa.supabase.co/storage/v1/object/public/crm-images/crm/cf86c90643880e50eebc1fda37f262b45db19439a14b3f3e87790d7ceb886218.webp,1,no,0,,
555,NHC812,Gạch 300X600 Giả Thẻ Xanh Lá Loang,Innomat,https://sbphnbtbetilifomsysa.supabase.co/storage/v1/object/public/crm-images/crm/87c1becc0c851c2fde86f52bd1f1dfc26fd93071582e6379fe3045aaf5232e97.webp,1,no,0,,
549,NHC816,Gạch 300X600 Hồng Loang,Innomat,https://sbphnbtbetilifomsysa.supabase.co/storage/v1/object/public/crm-images/crm/444972358ec4f044816bce16aabaa98f683998d3f3aac4688e54faff5c719071.webp,1,no,0,,
556,NHC822,Gạch 300X600 Xanh Lá Loang,Innomat,https://sbphnbtbetilifomsysa.supabase.co/storage/v1/object/public/crm-images/crm/18d31afb5146d2b940499816b94f4980ad86f935c46122296ecfb7317a95c80f.webp,1,no,0,,
557,NHC862,Gạch 300X600 Giả Thẻ Xanh Mint Loang Bóng,Innomat,https://sbphnbtbetilifomsysa.supabase.co/storage/v1/object/public/crm-images/crm/55f2f6c562cfbbfeeb1856d71298381bc2c5f4fe078a70b77050e9a201a799a8.webp,1,yes,1,GẠCH 30X60\BỘ CERAMIC 300X600 LOANG (12 MÀU)\NHC 862.jpg,
532,Y18215,Gạch 300X600 Giả Thẻ Hồng Mờ,Innomat,https://sbphnbtbetilifomsysa.supabase.co/storage/v1/object/public/crm-images/crm/af1a5f59937ddf0ee0cd132d74cfb505486b027e7673f8ce3ade304789917509.webp,3,yes,1,GẠCH 30X60\BỘ CERAMIC 300X600 (12 MÀU)\Y18215.jpg,
538,Y18802,Gạch 300X600 Giả Thẻ Trắng Mờ,Innomat,https://sbphnbtbetilifomsysa.supabase.co/storage/v1/object/public/crm-images/crm/0348ac4563ff50aee980c3b314247b89205b317110d5125c61bc7e2c408c2f53.webp,4,yes,1,GẠCH 30X60\BỘ CERAMIC 300X600 (12 MÀU)\Y18802.jpg,
534,Y6861DB,Gạch 300X600 Giả Thẻ Xám Mờ,Innomat,https://sbphnbtbetilifomsysa.supabase.co/storage/v1/object/public/crm-images/crm/ba70ac628db9c93d7af82e69f80f09a3c9c4b3cfe82f1a6baf91eb5ad938a43f.webp,4,yes,2,GẠCH 30X60\BỘ CERAMIC 300X600 (12 MÀU)\33103_phong_mau_gach_op_tuong_y6861db.jpg || GẠCH 30X60\BỘ CERAMIC 300X600 (12 MÀU)\Y6861DB.jpg,
533,Y6861ML,Gạch 300X600 Giả Thẻ Xanh Lá Mờ,Innomat,https://sbphnbtbetilifomsysa.supabase.co/storage/v1/object/public/crm-images/crm/e60afeec80f3d7da24d0dd49ade972615bd44da63aa9d51ecc77f15694ef48e8.webp,3,yes,2,GẠCH 30X60\MAP\Y6861ML.png || GẠCH 30X60\BỘ CERAMIC 300X600 (12 MÀU)\Y6861ML.jpg,
